identifiant,obs,depenses_totales_2016,depenses_totales_2017,achats_combustibles_16,achats_gaz_16,achats_chauffage_16,achats_carburants_16,depenses_totales_achats_16,achats_combustibles_17,achats_gaz_17,achats_chauffage_17,achats_carburants_17,depenses_totales_achats_17,elu_charge_energie,personne_charge_energie,frequence_conso,temps_consacre_energie,statut,service_rattachement,autre_service_rattachement,realisation_batiment_rai,isolation_parois_rai,remplacement_ouvrants_rai,renovation_chaufferies_rai,regulation_energie_rai,telegestion_chaufferies_rai,miseenplace_eclairage_rai,amelioration_eclairage_public,releve_surfaces,tableau_de_bord,info_suivi_conso,optimisation_tarifs,amelioration_contrats,audit_energetique,sensibilisation,realisation_batiment_pai,isolation_parois_pai,remplacement_ouvrants_pai,renovation_chaufferies_pai,regulation_energie_pai,telegestion_chaufferies_pai,miseenplace_eclairage_pai,projection_amelioration_eclairag,projection_releve_surfaces,projection_tableau_de_bord,projection_info_suivi_conso,proj_optimisation_tarifs,proj_amelioration_contrats,proj_audit_energetique,proj_sensibilisation,organisme_tiers,type_organisme,autre_organisme,conso_fuel_domestique,depenses_fuel_domestique,conso_fuel_lourd,depenses_fuel_lourd,conso_gaz_naturel,depenses_gaz_naturel,conso_charbon,depenses_charbon,conso_butane,depenses_butane,conso_bois,depenses_bois,conso_rdc,depenses_rdc,conso_electricite,depenses_electricite,conso_eclairage_public,depenses_eclairage_public,depenses_carburant,depenses_totales,garantie_electricite,garantie_quantite,proportion_elec_renouvelable,gaz_achete,part_gaz_renouvable,longueur_voies_17,points_lampes_sodium,points_lampes_vapeur,points_LED,points_lampes_halogenures,points_lampes_solaires,points_autres_lampes,total_point_lumineux_17,puissance_elec_totale,part_extinction_nocturne,heures_parc_eteint,part_gradation_intensite
2395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,97.865,5.8059,0,0,0,0,0,0,0,0,14.835,3.05281,55.556,7.9252,0,,,,,,,,,,,,,,,,,,
2396,184,1495,1615,0,198061.1,130728.5,12559.5,341349.1,0,179136.4,112110.7,10054.9,301302,"Oui, sans délégation explicite","Oui, un agent de votre [Q1Voustes]",Semestrielle/trimestrielle,Moins de 50%,Technicien (cadre B),Direction des services techniques,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Non,Oui,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,,,0,0,0,0,1777,78925,0,0,0,0,0,0,0,0,692.1,122304,0,0,8540.5,209769.5,"Oui, en partie",,,Non,,,,,,,,,,,,,
2397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.448,5.255788942,0,0,5.26,0.295739495,0,0,0,0,0,0,0,0,36.287,7.222559274,44.82,6.32100657,0,,,,,,,,,,,,,,,,,,
2398,1456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2399,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.41,31.35942198,0,0,0,,,,,,,,,,,,,,,,,,
2400,1075,7,7,0,160,217,12,389,0,146,229,17,392,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2401,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2402,307,85000,100000,372,76653,0,324,77349,850,86862,0,2553,90265,Non,"Oui, un agent de votre [Q1Voustes]",Semestrielle/trimestrielle,Moins de 50%,Technicien (cadre B),Direction des services techniques,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Non,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,,,0,0,0,0,485.6,50501,0,0,0,0,0,0,0,0,204.8,21300,156.7,16299,3403,91503,Non,,,Non,,17,272,2,20,14,0,0,308,21,99.9,,0
2403,1824,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2404,1413,793,673,0,32.5,0,14.8,47.3,0,28.3,24,0.8,53.1,Non,"Oui, confié à un Conseil en Energie Partagée (CEP) ou à une personne en dehors de la collectivité (intercommunalité, ALE, PNR, Syndicat, etc.)",,,,,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,,,33,24,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,27,14.6,0.8,53.1,Non,,,,,5937,,,,,,,0,,,,
2405,2853,527.8,433.8,0,29,0,7.5,36.5,0,26.2,0,9.5,35.7,Non,Non,,,,,,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Non,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,,,10.7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,90,16.5,63,8.8,1.9,32.9,Non,,,,,6.3,3,0,105,21,0,0,129,,1,,99.9
2406,2581,0,0,0,94631,58911,4772,158314,0,86193,80022,8555,174770,Non,"Oui, un agent de votre [Q1Voustes]",Annuelle,Moins de 50%,Technicien (cadre B),Direction des services techniques,,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Non,Non,Non,Non,Non,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oui, en partie",0,15,,,22,,,,,,,0,,,,
2407,2081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2408,1054,512544.1,508119.5,0,37349.4,0,1756.3,39105.7,0,40570.8,0,1620.4,42191.2,Non,Non,,,,,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Non,Oui,Oui,Non,Non,Non,Oui,Non,Oui,Oui,Non,Non,Non,Non,Oui,Non,,,0,0,0,0,237,14797.6,0,0,1.8,4297.4,0,0,0,0,60.8,12086.1,1035.1,9353,1620.4,42154.5,Non,,,Non,,5,56,0,101,0,0,0,157,,100,,0
2409,2762,756389,578687,0,17807,12586,1401,31794,0,20045,15579,1415,37039,Non,Non,,,,,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,,,,,,,Non,,,499,353,0,0,246467,15579,0,0,0,0,0,0,0,0,52058,8298,46328,6547,1062,31839,Non,,,Non,,7.9,198,0,12,0,0,48,258,21.7,0,,10
2410,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2411,1963,1258.1,1231.4,0,45.3,32.3,17.9,95.5,0,38.3,39.6,17.9,95.8,Non,Non,,,,,,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Non,Non,Non,Oui,Non,Non,Oui,,Non,Non,Non,Oui,Oui,Oui,Non,Non,,,20.3,14.6,0,0,609.5,39.6,0,0,0,0,0,0,0,0,246,38.3,0,0,3.2,95.7,Non,,,Non,,,,,,,,,,,,,
2412,1735,8459,8519,0,223,0,59,282,0,191,0,63,254,"Oui, sans délégation explicite",Non,,,,,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Non,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,,,64.8,43.7,0,0,900.4,52.2,0,0,0,0,0,0,0,0,416.3,71.5,504.9,71.2,21.3,259.9,Non,,,Non,,22.3,2000,0,75,0,0,0,2075,203000,0,,0
2413,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2414,2098,427,397,0,18,0,11,29,0,15,0,14,29,"Oui, sans délégation explicite",Non,,,,,,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Oui,Oui,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,,,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8.2,0,7.7,3.4,29.3,Non,,,,,6,132,0,25,0,0,0,157,20,0,,10
2415,1451,95588,97615,12,2270,904,278,3464,12,2314,949,266,3541,Non,Non,,,,,,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,,,,0,0,0,0,9454,493,0,0,0,0,0,0,0,0,6782,952,3120,413,0,1858,Non,,,"Oui, en partie",,,,,,,,,0,,,,
2416,1888,1116,1222,0,28.8,0,25,53.8,0,36,18.6,7,61.6,Non,"Oui, un agent de votre [Q1Voustes]",Semestrielle/trimestrielle,Moins de 50%,Agent administratif,Direction générale des services,,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2417,2516,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,
2418,231,3160,3198,0,112,86,12,210,0,109,102,14,225,Non,Non,,,,,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Oui,Non,Oui,Non,Oui,Un bureau d’Etudes Techniques,,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,47,0,62,14,225,Non,,,Non,,20,0,,,,0,,0,110,0,,
2419,240,978.7,995.8,0,83.3,0,2.6,85.9,0,87.7,0.7,2,90.4,Non,Non,,,,,,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Oui,Non,,,0,0.7,0,0,465.4,26,0,0,0,0,0,0,0,0,152.5,23.9,251.6,37.2,2,89.8,Non,,,Non,,17.5,349,20,72,4,1,103,549,,85,,0
2420,1729,13.3,13,0,750.3,0,36.7,787,0,698.2,0,39.3,737.5,Non,"Oui, un agent de votre [Q1Voustes]",Inférieure au mois,75%,Agent administratif,Autre,"Pôle Juridique et Contrôle de Gestion (avant, DST)",Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Oui,Non,Oui,Non,,,0.7,0.4,0,0,7683,354.6,0,0,0,0,0,0,0,0,1590.5,223.4,1026.6,144.5,39.9,762.8,"Oui, en partie",,,Non,,60,1322,0,150,312,0,332,2116,296,0,,15
2421,2277,4983,4605,0,222,0,16,238,0,260,0,18,278,"Oui, sans délégation explicite","Oui, un agent de votre [Q1Voustes]",Semestrielle/trimestrielle,Moins de 50%,Agent administratif,Direction générale des services,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non,,,,,32,0,0,984,0,0,0,984,40,0,,10
2422,207,1339,1204,0,664,2,29,695,0,593,4,29,626,"Oui, avec une délégation explicite","Oui, un agent de votre [Q1Voustes]",Inférieure au mois,Moins de 50%,Agent administratif,Direction des services techniques,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Oui,Oui,Non,Oui,Non,Non,Oui,Non,,,,,Oui,,,Non,,,6,4,0,0,4460,210,0,0,0,0,0,0,0,0,1621,253,897,130,29,626,"Oui, en totalité",,100,Non,,57,1501,1,122,329,0,0,1953,253,70,,5
2423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11.506,0.59788,0,0,0,0,0,0,0,0,7.512,2.211918402,0,0,0,,,,,,,,,,,,,,,,,,
2424,2118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2425,2422,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,
2426,2989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2427,534,7851550,8015387,0,241731,104655,22935,369321,0,250398,114408,21313,386119,"Oui, sans délégation explicite","Oui, un agent de votre [Q1Voustes]",Mensuelle,50%,Technicien (cadre B),Direction générale des services,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,,0,0,0,0,2515,122194,0,0,0,0,0,0,0,0,859,128871,663,95638,39416,346703,"Oui, en partie",525,61,Non,,30,104,1244,257,0,0,0,1605,192.3,0,,24
2428,1354,12766.6,7574.5,0,210.5,28.9,17.7,257.1,0,198.8,28.9,20.3,248,"Oui, sans délégation explicite",Non,,,,,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Non,Non,Non,Non,Oui,Non,Oui,,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Un autre organisme,Alter Alsace Energies,0,0,0,0,0.1,59.3,0,0,0,0,0.8,28.9,0,0,0.4,74.8,0.4,53.9,20.3,237.2,Non,,,Non,,,,,,,,,0,0,3,,
2429,1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2430,291,10,10.9,0,305996,0,274612,580608,0,335000,305000,44000,684000,Non,Non,,,,,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,,,10000,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,22500,"Oui, en totalité",,90,,,70,10,15,30,0,0,0,55,36,0,,100
2431,251,14090,13189,0,641063,0,60375,701438,0,670738,0,62211,732949,"Oui, sans délégation explicite",Non,,,,,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Oui,Non,,,40,26351,0,0,6167,297078,0,0,0,0,0,0,0,0,425.7,69977,1293,181479,37428,612313,"Oui, en partie",,10,Non,,65,2353,0,45,69,0,41,2508,380,0,,10
2432,1148,2028817,2054260,0,67530,0,1974,69504,0,77138,0,1732,78870,"Oui, sans délégation explicite","Oui, confié à un Conseil en Energie Partagée (CEP) ou à une personne en dehors de la collectivité (intercommunalité, ALE, PNR, Syndicat, etc.)",,,,,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Non,Oui,Oui,Oui,Oui,Non,Oui,,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,,,0,0,0,0,717,41881,0,0,0,0,0,0,0,0,180,35035,0,0,1732,78648,Non,,,Non,,,,,,,,,,,,,
2433,2737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2434,2237,310,351,0,7.4,0,13.6,21,0,8.4,0,14.8,23.2,"Oui, sans délégation explicite","Oui, confié à un Conseil en Energie Partagée (CEP) ou à une personne en dehors de la collectivité (intercommunalité, ALE, PNR, Syndicat, etc.)",,,,,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Non,Oui,Oui,Oui,Oui,Non,Oui,,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Un Syndicat d’Energie;Un groupement de communes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,Non,,,,,,,,,,,,,,,,
2435,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2436,2750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2437,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2438,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2439,2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2919.854,145.7907425,0,0,0,0,0,0,0,0,1538.553,216.30201,1327.064,187.0909044,0,,,,,,,,,,,,,,,,,,
2440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.072,5.161374644,0,0,9572.623,438.8135702,0,0,0,0,159.528,9.11737,371.754,17.7199068,4559.6,652.4968663,2360.162,332.1771353,0,,,,,,,,,,,,,,,,,,
2441,1702,13545,14537,0,654,0,41,695,0,595,0,48,643,Non,"Oui, un agent de votre [Q1Voustes]",Mensuelle,Moins de 50%,Technicien (cadre B),Direction des services techniques,,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Non,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,,,0,0,0,0,3687,206718,0,0,0,0,0,0,0,0,1249,189497,1606,199000,48643,643858,Non,,,Non,,34,2450,0,100,0,0,0,2550,,0,,0
2442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,530.344,26.92806186,0,0,0,0,0,0,0,0,249.139,39.41345471,38.238,17.94378,0,,,,,,,,,,,,,,,,,,
